day,time,artist,album,type,title,spotify,apple,year,month
10,00:00,Various Artists,Hyena On The Keyboard Pt. 1,digital single,Capture / Shine / Your Everything,https://play.spotify.com/album/4QEdUh1A0m6B2pDKGlyJ2O,https://itunes.apple.com/us/album/%EA%B1%B4%EB%B0%98-%EC%9C%84%EC%9D%98-%ED%95%98%EC%9D%B4%EC%97%90%EB%82%98-the-hyena-on-the-keyboard-pt-1-single/1358274140,2018,3
10,18:00,Suho (EXO) X Jang Jane,Dinner,SM STATION 2 project single,Dinner,https://play.spotify.com/album/34DtbBknXHV8X3w4NLzAx1,https://itunes.apple.com/us/album/dinner-single/1356503657,2018,3
11,18:00,Heyne,Insomnia,digital single,Insomnia,https://play.spotify.com/album/3T8feZQvF6USHlzX7I2ELx,https://itunes.apple.com/us/album/%EC%9E%A0%EC%9D%B4-%EC%98%A4%EC%A7%80-%EC%95%8A%EC%95%84-insomnia-single/1358239522,2018,3
12,00:00,"Jang Deok Cheol, WJSN","Sugarman2, pt.8",digital single,Love Letter / Nice To Mee You,https://play.spotify.com/album/6VxEADA3qp3G5kAVx2k60b,https://itunes.apple.com/us/album/sugar-man2-pt-8-single/1357512411,2018,3
12,18:00,APRIL,The Blue,mini album,The Blue Bird,https://play.spotify.com/album/6peri17gXJDs3LQeeD66ju,https://itunes.apple.com/us/album/%EC%97%90%EC%9D%B4%ED%94%84%EB%A6%B4-april-5th-mini-album-the-blue-ep/1358270702,2018,3
12,18:00,Fromm,Milan Blue,digital single,Milan Blue,https://play.spotify.com/album/48HY4uejjgB10O0dIRcxDB,https://itunes.apple.com/us/album/milan-blue-single/1358272693,2018,3
12,18:00,GOT7,Eyes on You,mini album,Look,https://play.spotify.com/album/2hMYmRU0yl2xWU6aD5Ttn4,https://itunes.apple.com/us/album/eyes-on-you-ep/1358097851,2018,3
12,18:00,Soyou,My Blossom,digital single,My Blossom,https://play.spotify.com/album/51aAQ1Wk3axGNvA3xuc495,https://itunes.apple.com/us/album/my-blossom-single/1358973937,2018,3
13,01:00,Victoria (f(x)),Roof on Fire,Chinese digital single,Roof on Fire,https://play.spotify.com/album/08KhCP4qALGHVpBpR3YBmQ,None,2018,3
13,12:00,BUBBLE X,FOLLOW,digital single,FOLLOW,https://play.spotify.com/album/0RszUq8VannjwfVvaullEM,https://itunes.apple.com/us/album/follow-single/1358560003,2018,3
13,12:00,Jung In X Yezi (Fiestar),Love Me,SR project single,Love Me,https://play.spotify.com/album/0yiUXTKuJphQC5eTTKXFpB,https://itunes.apple.com/us/album/sr-project-vol-5-single/1358538612,2018,3
13,18:00,BIGBANG,FLOWER ROAD,digital single,FLOWER ROAD,https://play.spotify.com/album/0jJEKb5PUTpD1VxgDx7vO7,https://itunes.apple.com/us/album/flower-road-single/1358544330,2018,3
13,18:00,DPR LIVE,Action!,digital single,Action! (feat. GRAY),https://play.spotify.com/album/4Hb8uCYS7SG7vJ7oHInaAw,https://itunes.apple.com/us/album/action-feat-gray-single/1358613761,2018,3
13,18:00,Junoflo,Only Human,mini album,Grapevine (feat. Jay Park),https://play.spotify.com/album/14fpjefU6GjTiwfGtyIXpz,https://itunes.apple.com/us/album/only-human-ep/1358613028,2018,3
13,18:00,TheEastLight.,Don't Stop (DJ Koo Remix),digital single,Don't Stop (DJ Koo Remix),None,https://itunes.apple.com/us/album/dont-stop-dj-koo-remix-single/1359284659,2018,3
14,00:00,DAY6,If 〜また逢えたら〜,Japanese debut mini album,If ～また逢えたら～,https://play.spotify.com/album/6Z7V0KQrahHx9as6fcEKiI,None,2018,3
14,12:00,Outsider,3.14,digital single,3.14 (feat. Ulala Session's Kim Myunghoon),https://play.spotify.com/album/6O8Z7RKbDIG4LGiqhQDTPC,None,2018,3
14,18:00,HOYA,Angel,debut pre-release single,Angel,https://play.spotify.com/album/5Gtc7aQ44ha7MUGuRpBWRm,https://itunes.apple.com/us/album/angel-single/1358968672,2018,3
14,18:00,Loco,POST IT,digital single,POST IT (feat. Jay Park),https://play.spotify.com/album/5j9o6fcQjKHAyRDhdfS9aI,https://itunes.apple.com/us/album/%EB%82%98%ED%83%80%EB%82%98%EC%A4%98-post-it-feat-jay-park-single/1359065190,2018,3
14,18:00,NCT,NCT 2018 Empathy,full-length album,Boss / Baby Don't Stop / GO / Touch,https://play.spotify.com/album/3KAJvo62RNQEtXwIyB5rzX,https://itunes.apple.com/us/album/nct-2018-empathy/1358690306,2018,3
15,12:00,A.C.E,5TAR,digital single,5TAR,https://play.spotify.com/album/223r0AVLBq8GgfX31GqUd2,https://itunes.apple.com/us/album/5tar-incompletion-single/1359049274,2018,3
15,18:00,Ja Mezz,GOØDevil,digital single,"alchemy (feat. Dok2, MINO)",https://play.spotify.com/album/5w0Ol4Fff0PKYXXzpmkR7O,https://itunes.apple.com/us/album/go%C3%B8devil-single/1359648939,2018,3
15,18:00,Kim Bo Hyung,Flash Me,digital single,Flash Me,https://play.spotify.com/album/7zlN78pPJVSapV2XkfF1Pk,None,2018,3
15,18:00,UP10TION,INVITATION,full-length album,CANDYLAND,https://play.spotify.com/album/26jTRGiEw633pGXjIfN1cR,https://itunes.apple.com/us/album/invitation/1359657309,2018,3
16,18:00,MoonMoon,Eden,digital single,Eden,https://play.spotify.com/album/7DKWTFyONUmqYSyDFA2D7V,https://itunes.apple.com/us/album/%EC%97%90%EB%8D%B4-eden-single/1360229979,2018,3
16,18:00,Yeseo,Privacy,SM STATION 2 project single,Privacy,https://play.spotify.com/album/6gL6X9IRgusSbv6B98jppp,https://itunes.apple.com/us/album/privacy-single/1359538273,2018,3
16,21:00,Solbi,HYPERISM BLUE,digital single,CLASS,None,None,2018,3
17,12:00,Tae Jin Ah X Kangnam,장지기장,digital single,장지기장,https://play.spotify.com/album/2vh6ZgO0SZMXhuLbC3adQf,None,2018,3
17,12:00,Tweety,Bad Boy,digital single,Bad Boy,None,None,2018,3
18,12:00,Woogie,Rolling Stones,pre-release single,"Rolling Stones (feat. Car, the garden)",https://play.spotify.com/album/45vnSNaCu6jcnDl9Zgy9jC,None,2018,3
18,18:00,Lee Kang,Romantic,mini album,In Vain (feat. Yang Da Il),https://play.spotify.com/album/0A2lPgv0EXhfl8BhpVJlf1,None,2018,3
19,18:00,Giant Pink,I Don't Think I Love You,debut digital single,I Don't Think I Love You (feat. Kassy),https://play.spotify.com/album/2r0HrhvUql5V7jKksZMUbI,None,2018,3
19,18:00,Wanna One,0+1=1 (I PROMISE YOU),mini album,Boomerang,https://play.spotify.com/album/7ouvefHVfZlmsmynARuCoe,None,2018,3
19,18:00,Yoon Jong Shin,LISTEN 021 Wait,Mystic LISTEN project single,Wait,https://play.spotify.com/album/28welkMOYNoLX5bOCqfix7,None,2018,3
20,18:00,Seol Ha Yoon,Ring My Heart,digital single,Ring My Heart,None,None,2018,3
20,18:00,Sunwoo JungA,Fine.,digital single,Fine. (feat. Im Hyunil of iamnot),https://play.spotify.com/album/3CULOEKidOZ8ilrHhYpa0l,None,2018,3
21,00:00,Lee Hi,LEE HI JAPAN DEBUT ALBUM,Japanese debut album,,None,None,2018,3
21,00:00,U-KISS,LINK,Japanese full-length album,No Regret,https://play.spotify.com/album/0HAnyxMIQqrTZk6retcOPF,None,2018,3
21,01:00,Meng Jia,Weapon,Chinese pre-release single,Weapon,None,None,2018,3
21,18:00,BSS (Seventeen),Just Do It,unit debut digital single,Just Do It,https://open.spotify.com/album/7cL58mAH0Cs8giOqRNEjQP,None,2018,3
21,18:00,Honey Popcorn,Bibidi Babidi Boo,debut mini album,Bibidi Babidi Boo,None,None,2018,3
22,18:00,Hanhae,Organic Life,mini album,"In My Dream (ft. Gaeko)/유기농 (ft. Reddy, NO:EL)",https://play.spotify.com/album/5TYM0dhn316IZMIji3jo5J,None,2018,3
22,18:00,Reddy,Thanksgiving,digital single,Thanksgiving (feat. Paloalto & Huckleberry P),https://play.spotify.com/album/27csnRJgR4R00w3hLkMAV9,None,2018,3
22,18:00,Penomeco,Good Morning,digital single,"Good Morning (feat. Car, the garden)",https://play.spotify.com/album/6hmEMEYv8DfUfBn6iOd7dM,None,2018,3
22,18:00,Yong Junhyung (Highlight),Sudden Shower,digital single,Sudden Shower (feat. 10cm's Kwon Jungyeol),https://play.spotify.com/album/4GpL1RENZtEBqOcZtPO618,None,2018,3
23,12:00,Monika,좋아질까,digital single,좋아질까,https://play.spotify.com/album/40piyskyxS5J1gLM6MUYjZ,None,2018,3
23,12:00,We Are The Night,Dizzy,digital single,Dizzy,https://play.spotify.com/album/3Tm38nSMFnnZyagOYu6obB,None,2018,3
23,18:00,Minseo,LISTEN 022 Weird You,Mystic LISTEN project single,Weird You,https://play.spotify.com/album/6QhWdmMm1xQLIcTM2NbgGt,None,2018,3
23,18:00,Woogie,Rewind My Tape part.1,mini album,"GIRL (feat. Loco, Hwang Soyoon)",https://play.spotify.com/album/2WwKdctfbnGRlxgfpFS17P,None,2018,3
23,18:00,Super Junior,Super Duper,SM STATION 2 project single,Super Duper,https://play.spotify.com/album/1ljrFa4UcJw9gUGqIWEvHG,None,2018,3
24,12:00,Various Artists,Hyena on the Keyboard Pt.2,digital single,,https://play.spotify.com/album/4igogxUuBxhNefes7zetgb,None,2018,3
24,18:00,Lee Hyun Kyung,LISTEN 023 You Make Me Nervous,Mystic LISTEN project single,You Make Me Nervous,https://play.spotify.com/album/2owcWJ8vzIq1QXPzJpTvE2,None,2018,3
25,18:00,Perc%nt,LISTEN 024 Petal Fortune,Mystic LISTEN project single,Petal Fortune,https://play.spotify.com/album/3CrshbBcxJR5R8yQemLslb,None,2018,3
26,00:00,"Davichi, Gilgu Bonggu","Two Yoo Project: Sugarman 2, Pt.10",digital single,More Than Words / When I Hold You In My Arms,https://play.spotify.com/album/3rv8lY2IWNoNFoUEUUtVyv,None,2018,3
26,12:00,Shinhwa,All Your Dreams,20th anniversary gift single,All Your Dreams,https://play.spotify.com/album/2txBzMBsQDnw0kT6rFpQRB,None,2018,3
26,18:00,Monsta X,THE CONNECT: DEJAVU,mini album,Jealousy,https://play.spotify.com/album/33jGMiM6HwvRfrW8bevNWo,None,2018,3
26,18:00,Stray Kids,I am NOT,debut mini album,District 9,https://play.spotify.com/album/1gVzcQetApqdnM4ijjJV7C,None,2018,3
27,18:00,5tion,Love Takes Time,digital single,Love Takes Time,https://play.spotify.com/album/2yB5yA8WfBQukzjC6eJP4r,None,2018,3
27,18:00,Kim Dongryul,That's The Way It Is,digital single,That's The Way It Is,https://play.spotify.com/album/4Ds1q2b6rm2TuQ9d2h2x60,None,2018,3
27,18:00,Kisum,It's Okay,digital single,It's Okay (feat. Heize),https://play.spotify.com/album/2MUu7VLiBNs7T3hzdVkS0f,None,2018,3
27,18:00,Kyungri (9MUSES) X Choi Nakta,Bom Bom,digital single,Bom Bom,https://play.spotify.com/album/5ADNE8pXhQfBvSl0fnfzdL,None,2018,3
28,00:00,B.A.P,MASSIVE,Japanese full-length album,,https://play.spotify.com/album/4XKMCfyRQAxZUI5Ol5PCrq,None,2018,3
28,00:00,BLACKPINK,Re:BLACKPINK,Japanese repackage mini album,,None,None,2018,3
28,00:00,Super Junior-D&E,LOSE IT,Japanese single album,LOSE IT,https://play.spotify.com/album/3LipZn8fY0xFMfbZfCyOE0,None,2018,3
28,18:00,CNBLUE,BETWEEN US Tour DVD,live album,-,https://play.spotify.com/album/7q7zGucQv3wjvjyfyYwnrv,None,2018,3
28,18:00,HOYA,Shower,debut mini album,All Eyes on Me,https://play.spotify.com/album/5MptQnPpC0tmcSk0HL5M7k,None,2018,3
28,18:00,Naul (Brown Eyed Soul),Sound Doctrine,full-length album,Feel Like,https://play.spotify.com/album/1ubAHHLocrHi2DnH3fg0gm,None,2018,3
28,18:00,Samuel,ONE,mini album,ONE (feat. BTOB's Jung Ilhoon),https://play.spotify.com/album/5M0vxbd3OC6wyVWlWlpgvC,None,2018,3
28,18:00,Tritops,Dust Blossom,digital single,Dust Blossom,https://play.spotify.com/album/0zxdCdP5NmSlj8I3G8Ye9A,None,2018,3
28,18:00,TVXQ,New Chapter #1: The Chance of Love,full-length album,The Chance of Love,https://play.spotify.com/album/0ipyHYAE0cMf4aDJNIDIU1,None,2018,3
29,18:00,Jung Joon Young,Fiancée,digital single,Fiancée,https://play.spotify.com/album/1twtFDLsJgdNWN5OC5szYQ,None,2018,3
29,18:00,San E X Mad Clown,Butterfly,digital single,Butterfly,https://open.spotify.com/album/3MoZfjG5htPGPBzQfObSHE,None,2018,3
30,12:00,Olivia Hye (LOONA),Olivia Hye,debut single album,Egoist (feat. JinSoul),https://play.spotify.com/album/0l2Z13tBw1lq2IcnBpfJeC,None,2018,3
30,18:00,Flowsik X Jessi,All I Need,digital single,All I Need,https://play.spotify.com/album/04AuVpXZmz3CveBUIoSXHy,None,2018,3
30,18:00,Ginjo (TraxX),You,SM STATION 2 project single,You (feat. ANGEL),https://play.spotify.com/album/5U9CIYofFA1hR1miT0xXh7,None,2018,3
30,18:00,Hello Venus' Seoyoung & Yeoreum,It's Up to You,FM 201.8 project single,It's Up to You,https://play.spotify.com/album/0mDfFUoSzFyvzp0I7cJSmt,None,2018,3
30,18:00,Kim Bo Hyung,Because of You,digital single,Because of You,https://play.spotify.com/album/2jSssIyCLxHEPuubCWuuts,None,2018,3
30,18:00,Mamamoo,Everyday,special single,Everyday,https://play.spotify.com/album/0hXK85tVwUiFb2KWFZoZeu,None,2018,3
31,18:00,Various Artists,High School Rapper Season 2 Pt.3,TV,-,https://play.spotify.com/album/2JClPQ6cvFEt60tszdK01u,None,2018,3
31,18:00,Yoon Jong Shin,Goodbye Talk,Melody Monthly project single,Goodbye Talk,https://play.spotify.com/album/2zCcp8j7FTzkXFO4vscucz,None,2018,3
2,00:00,"Monsta X, B1A4","Sugarman 2, Pt.11",digital single,As I Told You / Eternity,https://play.spotify.com/album/5nJLYq2qHMdabn4NiBncJJ,None,2018,4
2,18:00,EXID,Lady,digital single,Lady,https://play.spotify.com/album/7hdql29wHs1VTWxmGmm5HV,None,2018,4
2,18:00,Oh My Girl Banhana,Banana Allergy Monkey,unit pop-up album,Banana Allergy Monkey,https://play.spotify.com/album/3dGBubYrajwhcnMubZ3H8F,None,2018,4
2,18:00,Pentagon,Positive,mini album,Shine,https://play.spotify.com/album/1ZRmLzZWvOkSqWePzFeekO,None,2018,4
3,18:00,Jeong Jinwoon (2AM),Erasing,digital single,Erasing,https://play.spotify.com/album/7wQUL2FcaUOKgb3EjSriar,None,2018,4
3,18:00,Primary X Anda,Do worry Be happy,project album,Dressroom,https://play.spotify.com/album/4xMQYvYKfx2BGNl5MqaS7X,None,2018,4
3,18:00,THE BOYZ,THE START,mini album,Giddy Up,https://play.spotify.com/album/4HnxhuDasxI3pCyz8o61Lg,None,2018,4
4,00:00,BTS,Face Yourself,Japanese full-length album,,https://play.spotify.com/album/66J1OXSaS3hBZASOV3el8t,None,2018,4
4,00:00,Jun. K,NO TIME,Japanese mini album,Ms. NO TIME,None,None,2018,4
4,00:00,TRCNG,SPECTRUM,Japanese debut single album,Spectrum / Don't Stop the Dancing,https://play.spotify.com/album/3i9KvbshsHw3k1c7ishs8H,None,2018,4
4,18:00,Flowsik X Jessi,젖어’s (Wet),digital single,젖어’s (Wet),https://play.spotify.com/album/1ed1hjy4NBiz4I2bvs5qwe,None,2018,4
4,18:00,PungDeng-E,Caramel Macchiato,digital single,Caramel Macchiato,https://open.spotify.com/album/0kKh7TRqkjQIl6uNcPuEuh,None,2018,4
4,18:00,Shin Yong Jae X Heize,Beautiful,digital single,Beautiful,https://play.spotify.com/album/5NCRJVvGrnKc4uOUyiUyvI,None,2018,4
4,18:00,WINNER,EVERYD4Y,full-length album,EVERYDAY,https://play.spotify.com/album/4Mzs97iNgQoPe5ET0Xr4BL,None,2018,4
5,18:00,YDPP,Love It Live It,debut single,Love It Live It,https://play.spotify.com/album/6lU9QjHrM8MJRN41x6As8R,None,2018,4
6,12:00,BADKIZ,Just One Day,digital single,Just One Day,https://play.spotify.com/album/5fnwsBu9ZVSM1ZleTFJuXE,None,2018,4
6,18:00,Park Boram X Lil Boi (Geeks),"Please, Stop Me",digital single,"Please, Stop Me",https://play.spotify.com/album/1duVSzvZeU6x0I4APAkmaz,None,2018,4
6,18:00,Ten (NCT U),New Heroes,SM STATION 2 project single,New Heroes,https://play.spotify.com/album/2s7wWil73KteQp39KDKq4w,None,2018,4
6,18:00,VROMANCE,Confession Trilody Part.3 'Oh My Season',Confession project single,Oh My Season,https://play.spotify.com/album/4TkTJ0Gb9Yrh9rMDQs7Q86,None,2018,4
7,12:00,GreatGuys,Ganda,digital single,Ganda,None,None,2018,4
7,12:00,Various Artists,High School Rapper 2: Semi Final,omnibus,-,https://play.spotify.com/album/69ipLRx7Kzw9Tz0monf1Yt,None,2018,4
7,12:00,Various Artists,Hyena on the Keyboard Pt.3,omnibus,,https://play.spotify.com/album/5zTO1v9qZj7PpDNQF627ho,None,2018,4
7,18:00,UNB,Boyhood,debut mini album,감각 / Only One,https://open.spotify.com/album/0fT55ThMCg76rqD8weqJgk,None,2018,4
7,21:00,GIRLKIND,Broccoli,mixtape,Broccoli,None,None,2018,4
8,12:00,Heo Young Saeng (SS501),Dream; Fly,single album,Destiny (feat. Mad Clown),https://play.spotify.com/album/1KflMU925wjlcwcqpNuj8r,None,2018,4
8,18:00,Hongki (FTISLAND) X Hoeseung (N.Flying),Still Love You,FNC LAB project single,Still Love You,https://play.spotify.com/album/0tlT3SCG5H1QpS3F6cQtlq,None,2018,4
9,00:00,"Weki Meki, Exid",Sugarman2 Pt.12,omnibus,One More Time / Now Hips,https://play.spotify.com/album/5njPJB7i8flWOBRdbpXK3D,None,2018,4
9,12:00,NOIR,Twenty's Noir,debut mini album,GANGSTA,https://play.spotify.com/album/4cDwuQzL348QqCeqG0iXNU,None,2018,4
9,18:00,TWICE,What is Love?,mini album,What is Love?,https://play.spotify.com/album/5NObA8Cx4Ri5cATR1DLTjj,None,2018,4
10,00:00,B1A4,会えるまで,Japanese single album,会えるまで,https://play.spotify.com/album/2yB4S7u0IFyheSMVHHMwS1,None,2018,4
10,12:00,B.I.G's Gunmin & Heedo,Don't Worry,unit project album,Don't Worry (prod. VIXX's Ravi),https://play.spotify.com/album/2LGybdxCrSX0wvD0zkktFd,None,2018,4
10,18:00,EXO-CBX,Blooming Days,mini album,Blooming Day,https://play.spotify.com/album/14zRuZjpOkB4IrUkFsrN31,None,2018,4
10,18:00,Hyungseob X Euiwoong,Color of Dream,mini album,Love Tint,https://play.spotify.com/album/4GRdAr8EyAUUxAbXt8O41h,None,2018,4
11,00:00,FTISLAND,PLANET BONDS,Japanese full-length album,Hold the Moon,https://play.spotify.com/album/0KfU7DExQm69H2UiaZpqig,None,2018,4
11,18:00,Eric Nam,Honestly,mini album,Honestly...,https://play.spotify.com/album/3VJ491AjnQygF0lcuiRD5D,None,2018,4
11,18:00,Lee Changmin (2AM),The Bright Sky,mini album,Think Too Much,https://play.spotify.com/album/47g8eBwyQxOTBHfFScKmyZ,None,2018,4
11,18:00,Yoo Seonho,"Spring, Seonho",debut mini album,Maybe spring,https://play.spotify.com/album/7Hoim0siEN9xxVLHs9PZwf,None,2018,4
12,18:00,Mad Clown X Ailee,Thirst,digital single,Thirst,https://play.spotify.com/album/7H0XWjRs84bS2obbmWFrwA,None,2018,4
12,18:00,Reddy,Telescope,full-length album,Peach (feat. Suran),https://play.spotify.com/album/2B7KuoPUnAjhY46eVUWk6Z,None,2018,4
12,18:00,Super Junior,REPLAY,repackage full-length album,Lo Siento (feat. Leslie Grace),https://play.spotify.com/album/5uxH9so2Yrmi6nLClUZJkv,None,2018,4
13,12:00,Young Jun (Brown Eyed Soul),4.10 MHz,mini album,Don't Leave Me,https://play.spotify.com/album/60ovdWYr4VpevbWNvRnQ7O,None,2018,4
13,18:00,Drunken Tiger,YET,pre-release single,YET,https://play.spotify.com/album/43MFOa312Z5tnI5Fg4ClV3,None,2018,4
13,18:00,Shin Yong Jae (4Men),Present,digital single,Today,https://play.spotify.com/album/3gpRIKcFqvmgxjO4n7KAry,None,2018,4
13,18:00,SIYOON,CUBISM,mini album,ALONE,https://play.spotify.com/album/6mzi5YwqEwSPpMSKL9Eea4,None,2018,4
14,12:00,Yeseo,Night Night,digital single,Night Night,https://play.spotify.com/album/7s0Ari3SZ2pxqZtjWw57v9,None,2018,4
14,18:00,Kim Taewoo (god),A Taste of Spring,digital single,A Taste of Spring,https://play.spotify.com/album/3zjvP6tFVjulR36GlDsmFx,None,2018,4
14,18:00,Various Artists,High School Rapper 2: Final,omnibus,-,https://open.spotify.com/album/0ztaWFAYYrIq8bBOvudwuk,None,2018,4
15,12:00,Trophy Cat X Edward Avila,Beauty,digital single,Beauty,https://play.spotify.com/album/11o7Z3EULEZrgMw0FyGyMi,None,2018,4
15,18:00,Amber Liu (f(x)),Rogue Rouge,mixtape,Closed Doors,None,None,2018,4
16,00:00,"Young Jun X Jungyup, BTOB",Sugarman2 Pt.13,omnibus,One Sided Love / Cold,https://play.spotify.com/album/2Hdxm7Br3rOwozF7EbKzVz,None,2018,4
16,12:00,H.U.B,The Day Cherry Blossoms Bloom,digital single,The Day Cherry Blossoms Bloom,None,None,2018,4
16,12:00,The Rose,Void,mini album,Baby,https://play.spotify.com/album/0HIDsIWC43WiecL3qO7IUP,None,2018,4
16,18:00,Eddy Kim,whoa whoa,digital single,whoa whoa,https://play.spotify.com/album/6L0yULuVPCi5kdjEMROFan,None,2018,4
17,12:00,IMFACT,The Light,digital single,The Light,https://play.spotify.com/album/7HQ4sMrxWDjv2KPad7Or9G,None,2018,4
17,12:00,WAX,Kiss,digital single,Kiss,https://play.spotify.com/album/68bKc5x4QI2jBuFPywEEZD,None,2018,4
17,18:00,JBJ,NEW MOON,"deluxe, final album",Call Your Name,https://play.spotify.com/album/3c1qg7O88Wc5wDDJ1YEUzV,None,2018,4
17,18:00,VIXX,EAU DE VIXX,full-length album,Scentist,https://play.spotify.com/album/5Xp5Acd1IJUU240wYF2udE,None,2018,4
17,18:00,Wheein (MAMAMOO),magnolia,debut digital single,Easy (feat. Sik-K),https://play.spotify.com/album/6RKopanQbo5q7FjwpbhfKM,None,2018,4
18,00:00,SHINee,SHINee THE BEST FROM NOW ON,Japanese compilation album,From Now On,https://play.spotify.com/album/5Nzfxy8lIiRq9VRyYU53U1,None,2018,4
18,12:00,June,Sérénade,digital single,Sérénade,https://play.spotify.com/album/38VsfkxdjRqjMchvoUzZUP,None,2018,4
18,18:00,HA:TFELT,Deine,digital single,Pluhmm,https://play.spotify.com/album/2x4aXnJM0otvwIYn8AEypw,None,2018,4
18,18:00,HIGHTEEN,TEEN LOVE,mini album,Timing,None,None,2018,4
18,18:00,HYO (Girls' Generation),Sober,digital single,Sober (feat. Ummet Ozcan),https://play.spotify.com/album/4yO3GsIdaqkw9uKF2vMgIx,None,2018,4
18,18:00,Jo Hyunah (Urban Zakapa),After You,debut single album,After You,https://play.spotify.com/album/65MHByvAhIB7D2vjIR2dYI,None,2018,4
18,18:00,Soya,Color Project Vol.2,digital single,Oasis,https://play.spotify.com/album/5LsrsuqgvNChR1CnqbSjev,None,2018,4
19,00:00,UNIQ,Next Mistake,digital single,Next Mistake,None,None,2018,4
19,18:00,Apink,Miracle,7th anniversary single album,Miracle,https://play.spotify.com/album/0EnTUW7UnNsVx5aGb0CFWX,None,2018,4
19,18:00,IN2IT,SnapShot,single album,SnapShot,https://open.spotify.com/album/00DRjfizlLpPIJoe0Wsfpy,None,2018,4
19,18:00,Kim Kyu Jong (SS501),Play in Nature,full-length album,너란 계절 (feat. The Ade),https://play.spotify.com/album/5ufzgxxMjZllsrzGi2t05Z,None,2018,4
19,18:00,Minseo,Growing Up,digital single,Growing Up,https://play.spotify.com/album/0A6ca0ygmO5k2JytFfQcOJ,None,2018,4
20,01:00,Jackson Wang (GOT7),Dawn of Us,Chinese digital single,Dawn of Us,https://play.spotify.com/album/2ZwWDvmScpluVblUA7AvIU,None,2018,4
20,12:00,BNF,꽃잎이 되어,debut digital single,꽃잎이 되어,https://play.spotify.com/album/2DxHLZpjzdO6jJAxiqtUNf,None,2018,4
20,13:00,Zhoumi,I Don't Care,digital single,I Don't Care,None,None,2018,4
