day,drama,release,artist,title,spotify,year,month
28,20th Century Boy and Girl,Full OST,Various Artists,In Your Moment - Park Sung Yeon,https://play.spotify.com/album/47iuqRQsdreLQQ5VAOItJt,2017,11
28,Because This Is My First Life,Full OST,Various Artists,Because You Are Beside Me - Jung So Min,https://play.spotify.com/album/4b1LzAC0nKQfof6Vuly4jh,2017,11
29,Judge vs Judge,OST Pt.1,AirManGirl,예감 좋은 날,https://play.spotify.com/album/1WMFY0xytNb2PeBc84QzFb,2017,11
29,Mad Dog,OST Pt.3,Chan Yang,You Can Cry,https://play.spotify.com/album/1rMyYvgbDUCB7pAujtbLlt,2017,11
29,"Oh, the Mysterious",OST Pt.1,Im Do Hyeok,"Like Rain, Like Music",https://play.spotify.com/album/4GSBVVeW9ylKFc1SJTNBvD,2017,11
30,Prison Playbook,OST Pt.2,Kang Seungyoon & Mino (Winner),The Door (prod. Zico),https://play.spotify.com/album/0ON9mWyY2zv996HpPNx2LH,2017,11
1,Prison Playbook,OST Pt.3,Park Boram,Like A Dream,https://play.spotify.com/album/3pcwkTF9LdSxNROH4sofFg,2017,12
3,Revolutionary Love,Full OST,Various Artists,-,https://play.spotify.com/album/47T6Yl2QvWxGyakPwfQyyR,2017,12
3,Witch At Court,OST Pt.6,Yoon Hyun Min,That You Loved Me,None,2017,12
4,Happy Sisters,OST Pt.2,Tae.1,Look At You,https://play.spotify.com/album/2JIY4DuhhIyIQ3u15QGh9O,2017,12
4,Rude Miss Young Ae 16,OST Pt.1,Kim Hyun Jung,Star,None,2017,12
4,Two Cops,OST Pt.1,VOISPER,Let's Not Ask,https://play.spotify.com/album/5ZaIfjQkV14KuxCpVYNIXo,2017,12
5,Jugglers,OST Pt.1,Soyeon (Laboum),Cosmic Girl,https://play.spotify.com/album/3dQLKrIj5yLWojQChX9aMK,2017,12
5,Rude Miss Young Ae 16,OST Pt.2,Acousweet,Brighter Day,None,2017,12
6,Black Knight,OST Pt.1,Maktub X Seo Young Eun,Please Love Me,https://play.spotify.com/album/3GoQyi7GKg2LfR34z0gkc7,2017,12
6,Judge Vs Judge,OST Pt.2,Lucia,This Much,https://play.spotify.com/album/5LYylfMFu67tRkw97Bze3I,2017,12
6,Prison Playbook,OST Pt.4,Eric Nam,Bravo! My Life,https://play.spotify.com/album/61keMFoOYVGIAJmDUtilZB,2017,12
9,The Most Beautiful Goodbye,OST,Gummy,Angel,https://play.spotify.com/album/46q4xAzAjGjnJH0YdHskoy,2017,12
10,Andante,OST Pt.6,Kim EZ,Sunshine,https://play.spotify.com/album/6Unjex9XQETeYToXpgvdFk,2017,12
11,Happy Sisters,OST Pt.3,Seung Min,One Two Three,https://play.spotify.com/album/3kvawQP2XNzqir6jsJIu7L,2017,12
11,Rude Miss Young Ae 16,OST Pt.3,Hyemi (9Muses),기억하고 있어요,None,2017,12
11,Two Cops,OST Pt.2,U Sung Eun,Fall In Love,https://play.spotify.com/album/1WJQZf4FSIid8S9aiu34QS,2017,12
12,Jugglers,OST Pt.2,Every Single Day,Get Me Now,https://play.spotify.com/album/6lDKxDYU0PrVAWnO54QhMF,2017,12
12,"Oh, the Mysterious",OST Pt.2,Soul Dive,"Oh, The Mysterious",https://play.spotify.com/album/2zSMBCnISFTxYKB6J0oqVc,2017,12
12,Rain Or Shine,OST Pt.1,Zitten,눈을 뜬다,https://play.spotify.com/album/0wDaqJesg98hiLoYgYAJTm,2017,12
12,The Secret of My Love,OST Pt.2,Lee Boram (SeeYa),아프다,None,2017,12
13,Black Knight,OST Pt.2,Kwon Sun Il (Urban Zakapa),Daydream,https://play.spotify.com/album/5zDPlbaVguUpDgVHd9sLiF,2017,12
13,I'm Not A Robot,OST Pt.1,Sung Hoon (Brown Eyed Soul),Something,https://play.spotify.com/album/1daTxPmesSbFovx21s4yTG,2017,12
14,Love Returns,OST Pt.5,Keumjo (9Muses),내가 만일,None,2017,12
14,Prison Playbook,OST Pt.5,Heize,Would Be Better,https://play.spotify.com/album/1rpqtEF714fQm37SHwmDIr,2017,12
17,Bad Guys: Vile City,OST Pt.1,Hui (Pentagon),Who Am I,https://play.spotify.com/album/3XgkpGjJLW8T7Hha7zWqOS,2017,12
17,My Golden Life,OST Pt.6,Siwoo,To Reach You,https://play.spotify.com/album/2eG4DE2N8diTBDpitItTlZ,2017,12
17,Part-Time Idol,OST,Various Artists,Red Carpet / Ice Cafe,https://play.spotify.com/album/13iHCcoAcWWqSisDjrHd7O,2017,12
18,Grand Chase,OST,Eunha (GFriend),Hope,None,2017,12
18,Happy Sisters,OST Pt.4,Bae Ki Sung,Today's Spring Day,https://play.spotify.com/album/2exyFZvqjqiQ40fUkHCkvt,2017,12
18,Rude Miss Young Ae 16,OST Pt.5,Kim Seonglee (Rainz),Fly Away,None,2017,12
18,Same Bed Different Dreams 2,OST Pt.1,Cho Jahyun X Yu Xiaoguang,그대잖아요,https://play.spotify.com/album/72hztOKnXE0PVGPpHAY5b7,2017,12
18,Two Cops,OST Pt.3,The Vane,Dreamer,https://play.spotify.com/album/62gmmSEQ2xMQlfAgDZQ1jA,2017,12
19,Jugglers,OST Pt.3,MINSEO,You Must Love Me,https://play.spotify.com/album/7B3YFJa6xbrUB5dHcXXsWr,2017,12
19,Rain or Shine,OST Pt.2,Savina & Drones,Aurora (ft. Kim Kyung Hee),https://play.spotify.com/album/6196ITZF126aN8o3nsGCer,2017,12
20,Black Knight,OST Pt.3,Hyolyn,Spring Watch,https://play.spotify.com/album/5bPqBTTcg132OyCNDy7dWC,2017,12
20,Dragon's Club,OST Pt.2,Hong Kyung Min,Will Wait,https://play.spotify.com/album/4DtTXKF5qovmqkiYY4DX27,2017,12
20,I'm Not A Robot,OST Pt.2,Stella Jang,Would You Love Me?,https://play.spotify.com/album/6GkSq1SjR0eQ7TcZJbjARZ,2017,12
20,Prison Playbook,OST Pt.6,Woo Won Jae X Woogie,Nostalgia,https://play.spotify.com/album/6nmrR5svPIAVg3eV2P6PMC,2017,12
21,Love Returns,OST Pt.6,Serri (Dal Shabet),행복을 주는 사람,None,2017,12
22,Backflow,OST Pt.1,Red Sun,I Cry,None,2017,12
22,Happy Sisters,OST Pt.5,Ji Se Hee,Addicted To Love,https://play.spotify.com/album/5ygAYByJoEkkEBT8DyWbTI,2017,12
22,IDOLM@STER.KR,OST,Joungjoo,Because of You,https://play.spotify.com/album/4CAs7LdSKHBdwSmVMFxg0S,2017,12
23,A Korean Odyssey,OST Pt.1,NU'EST W,Let Me Out,https://play.spotify.com/album/1rpnZ9hozCVbZkjLcgzXmd,2017,12
23,Andante,Full OST,Various Artists,-,https://play.spotify.com/album/00hgxsqeMUGUuYaiEXRiS0,2017,12
23,Bravo My Life,OST Pt.3,Sonya,하루가,https://play.spotify.com/album/11OUolpICY7dDSqhOj25gF,2017,12
26,Jugglers,OST Pt.4,DK,Winter Memory,https://play.spotify.com/album/6nIXGPIDiX7GaJJycL1HNl,2017,12
26,Rain or Shine,OST Pt.3,Ra.D,그냥 보고싶은 사이,https://play.spotify.com/album/3yOMrO3gUDyNUHKEwZJ00b,2017,12
26,Rude Miss Young Ae 16,OST Pt.8,Park Jang Hyun (Vromance),Alone,None,2017,12
26,Two Cops,OST Pt.4,Saltnpaper,You Make Me,https://play.spotify.com/album/0qStJEyagB9FTXvH75ou4q,2017,12
27,Black Knight,OST Pt.4,Paul Kim,Goodbye Kiss,https://play.spotify.com/album/26RibNxYZgpEslDeJVtCx0,2017,12
27,I'm Not A Robot,OST Pt.3,Kim Yeonji,마음의 말,https://play.spotify.com/album/5ElDHNX2Jpo6vwkFKhSQCF,2017,12
27,Pink Pink,OST,Samuel X Kriesha Chu,Say You Love Me,https://play.spotify.com/album/0KwC3uKjSzkfhLzB6bIaX7,2017,12
27,Smashing on Your Back,OST Pt.1,Gyuri (KARA),Universe,None,2017,12
30,Money Flower,OST Pt.2,Hani & Solji (EXID),Flame,https://play.spotify.com/album/2U2gZWjF83X2wGf47qywx0,2017,12
31,Bad Guys: Vile City,OST Pt.2,XXX,Cheap (feat. E Sens),https://play.spotify.com/album/59wbxoS7KQNrVwpASTAw7C,2017,12
1,Rude Miss Young Ae 16,OST Pt.9,Mystery Curtain, 오늘도 걷는다 ,https://play.spotify.com/album/35aqO78LcoZUC5fr43y339,2018,1
2,Jugglers,OST Pt.5,U-Kwon (Block B) X Rothy,애기애기해,https://play.spotify.com/album/1W9iUZffhUwfWvBKlj0wB7,2018,1
2,Rain or Shine,OST Pt.4,Lee Si Eun,넌 그렇게 그날 내게로,https://play.spotify.com/album/7q4z6Mtj4aBvcB1TVYVOHt,2018,1
2,Rude Miss Young Ae 16,OST Pt.10,GilMe,Paradise,https://play.spotify.com/album/4JztAWE7BHNwEj1FJC5MQ2,2018,1
2,Two Cops,OST Pt.5,Gu Yoon Hoe,그런데 말야,https://play.spotify.com/album/1b6Q9C5ZtcuImZm3Ts2efX,2018,1
3,Black Knight,OST Pt.5,GB9,With You,https://play.spotify.com/album/6hMertJJf3Ar8MgCUejyaa,2018,1
3,I'm Not a Robot,OST Pt.4,Damsonegongbang,마음 다해 사랑하는 일,https://play.spotify.com/album/6hNqokQYE8eJqCs19Gvp6r,2018,1
3,Judge vs. Judge,OST Pt.3,Taru,톡톡,https://play.spotify.com/album/5kFoMnnqqXPkhLo04rDhvu,2018,1
3,Prison Playbook,OST Pt.7,B1A4's Baro & CNU,No Problem,https://play.spotify.com/album/63HVU3iYf7UPnsHDuz2CFN,2018,1
4,Prison Playbook,OST Pt.8,DAVII,That's The Way It Goes (feat. Real.be),https://play.spotify.com/album/6xp7XdT7mJmjpEhFq66PXq,2018,1
6,A Korean Odyssey,OST Pt.2,Bumkey,When I Saw You,https://play.spotify.com/album/25Hiqyo9VBhheykjheHPbI,2018,1
6,Money Flower,OST Pt.3,Lee Seok Hoon,Healing (feat. Bubble Dia),https://play.spotify.com/album/1EfJbk29nQEC5n8d5f2f1Z,2018,1
6,조선미인별전,OST,황호준,댄싱 꽃선비,https://play.spotify.com/album/5xw96JNQ822NKFVMuxPkHo,2018,1
7,Bad Guys: Vile City,OST Pt.3,Sandeul (B1A4),Other World,https://play.spotify.com/album/0ahIsmtwGNWysS8SR1edEt,2018,1
7,Longing Heart,OST Pt.1,Monday Kiz,Let's Love Again,https://play.spotify.com/album/1QqEu2iabfRonvcg8X4Cn7,2018,1
7,My Golden Life,OST Pt.7,Chaemin,love you,https://play.spotify.com/album/6koooLUj5DrhwrAQ3GgfjK,2018,1
8,Happy Sisters,OST Pt.6,Seo Ji An,U&I,https://play.spotify.com/album/0hCUZHLhDs8egwUlNbuJMx,2018,1
8,"Live Again, Love Again",OST Pt.2,Yellow Bench X 2NB,잘 지내,https://play.spotify.com/album/1Yur4xofkO5DeBdiUky3dt,2018,1
8,Rude Miss Young Ae 16,OST Pt.12,Ulala Session,우울해하지 말아요,https://play.spotify.com/album/7qU3vM35AD2wBV9ibyXpJ3,2018,1
9,Jugglers,OST Pt.6,Lucia,도시의 천사들,https://play.spotify.com/album/3wpdNWxrJFrFpkldsPUBQ7,2018,1
9,"Oh, The Mysterious",OST Pt.3,Gyepi X Kang Min Jung,If It's Not Love,https://play.spotify.com/album/1P7rA0IRjT0aqFTXemcPKg,2018,1
9,Rain or Shine,OST Pt.5,Changmin (2AM),있어줘,https://play.spotify.com/album/7o5bT5RB1L4aSa0BFmpJaT,2018,1
9,Rude Miss Young Ae 16,OST Pt.13,Mine,알거든요,https://play.spotify.com/album/6MtOQtuE5mgfCMjvwh48P9,2018,1
9,Two Cops,OST Pt.6,Lim Jeong Hee,외투,https://play.spotify.com/album/4zW6nzSWugcqk1uRnzkP7N,2018,1
10,Black Knight,OST Pt. 6,Leeraon X Im Jiyoung,Closer,https://play.spotify.com/album/3t1SMxR4sYQVuBRuwHetWq,2018,1
10,I'm Not A Robot,OST Pt.5,Juniel,여기 서 있어,https://play.spotify.com/album/2biCfqx0jAWIKg8pMACYMG,2018,1
12,Prison Playbook,OST Pt.9,Zion.T,Those Days (Without You),https://play.spotify.com/album/17wx44kco8t7rZW796KlF1,2018,1
13,A Korean Odyssey,OST Pt.3,MeloMance,I Will Be By Your Side,https://play.spotify.com/album/6AB63xLs034lp5hjjB3MJP,2018,1
13,Bravo My Life,OST Pt.4,Cha Yeoul,너야,https://play.spotify.com/album/06raIYcsVDXEnYHXIjqnTd,2018,1
13,Longing Heart,OST Pt.2,Hello Gayoung,넌 어디에,https://play.spotify.com/album/6T7PZRVu0p5keqNzbqtPSC,2018,1
13,Money Flower,OST Pt.4,Hyolyn,Dreamy Love,https://play.spotify.com/album/33utknHoUzke3O1J6XZPmq,2018,1
14,Bad Guys: Vile City,OST Pt.4,Lil Boi X Take One,Wonderful Life,https://play.spotify.com/album/1NcMmxVcpoeE09yPP7L9G6,2018,1
15,1987,Full OST,Various Artists,Hidden Road - Lee Hanyeol (Kim Tae Ri X Kang Dong Won),https://play.spotify.com/album/0Y9VgAm3IbLTjkMNUbZjPM,2018,1
15,Happy Sisters,OST Pt.7,ATO,Fall In Love,https://play.spotify.com/album/3gx9bgGrifh1vBohlL2Bvg,2018,1
15,Two Cops,OST Pt.7,"Car, The Garden",Lie,https://play.spotify.com/album/6Oi8PIiMA1UMnnb0DYTxbe,2018,1
16,Jugglers,OST Pt.7,Xiheon (MYTEEN),You Are The Only One,https://play.spotify.com/album/3A9ySwIkxWx4Gw7arHE7Nt,2018,1
16,Rain Or Shine,OST Pt.6,Junho (2PM),어떤 말이 필요하니,https://play.spotify.com/album/5zpbvJPoqSbUK0V3RIEVFd,2018,1
17,Black Knight,OST Pt.7,Lee Ba Da,Would You (feat. NiiHWA,https://play.spotify.com/album/1t311aPNlUFbung3ZscfBH,2018,1
17,I'm Not A Robot,OST Pt.6,Vincent Blue,천천히 할래,https://play.spotify.com/album/6FNX2xmB4DiuFQZgDyB0t1,2018,1
18,Golden Slumbers,OST,Kang Seungyoon (Winner) / Lee Hi,Golden Slumbers (KSY Ver.) / Golden Slumbers (Lee Hi Ver.),https://play.spotify.com/album/76X3i4x8rFmbAhHZ7DJyGw,2018,1
18,Prison Playbook,OST Pt.10,Rhythm Power,How Strange,https://play.spotify.com/album/3CeZTBJBnjwnWji05NEfFR,2018,1
19,Prison Playbook,Full OST,Various Artists,-,https://play.spotify.com/album/3c742IM9fR727Vt2N3xHtn,2018,1
20,A Korean Odyssey,OST Pt.4,Suran,I'll Be Fine,https://play.spotify.com/album/50DEQX5hu5H8UJoPBR8tAW,2018,1
20,Money Flower,OST Pt.5,Min Kyung Hoon,Waiting For You,https://play.spotify.com/album/5SMUj1tN65plYsobgPl6hA,2018,1
21,Bad Guys: Vile City,OST Pt.5,Sanchez,Sunset,https://play.spotify.com/album/2Ybdzu1qLdQwlbgR2T0lZs,2018,1
21,Longing Heart,OST Pt.3,Hana (gugudan),Throbbing Weather,https://play.spotify.com/album/74LnXETYiOlzhi8AQ0AaQ1,2018,1
22,Happy Sisters,OST Pt.8,PmangC X ATO,The End,https://play.spotify.com/album/675pl8Dsid7NCP35ymizUO,2018,1
22,Two Cops,Full OST,Various Artists,-,https://play.spotify.com/album/0ZKvdVnQPXjbuLzmcrLqwZ,2018,1
23,Jugglers,OST Pt.8,Gu Hara (KARA),Shining Day,https://play.spotify.com/album/5gSe8cBJKhr2ZBFpr2FGQu,2018,1
23,Rain Or Shine,OST Pt.7,Ryu Ji Hyun X Kim Kyung Hee (April 2nd),Where We,https://play.spotify.com/album/4fE6aeSHZzZAt4ulXniVzE,2018,1
24,Flower Ever After,OST Pt.1,Yun Ddan Ddan,"My Trying, You No Telling",https://play.spotify.com/album/4Ii6zGuEHF0eMRH4XCFAZ8,2018,1
24,I'm Not A Robot,OST Pt.7,The Hidden,천 번을 말해도,https://play.spotify.com/album/5VDZrWU7T4dujOTLjtQWX4,2018,1
24,Return,OT Pt.1,Ronny Chu,Return,https://play.spotify.com/album/33eEyr2HoM6C9VsojBGDTV,2018,1
25,"Live Again, Love Again",OST Pt.3,San E,I Wish You Were Unhappy (feat. Jeon),https://play.spotify.com/album/0w1RrImBvCsS9NKLgnuCce,2018,1
27,A Korean Odyssey,OST Pt.5,Jimin & Yuna (AOA),If You Were Me (feat. Yoo Hwe Sung of N.Flying),https://play.spotify.com/album/6i1ursELZ10jxmI5DDdWCH,2018,1
28,My First Love,OST Pt.4,Imfact,Fret,https://play.spotify.com/album/6NhC758bTtrcI1huz7xQkn,2018,1
29,Happy Sisters,OST Pt.9,J.Mee,Tears,https://play.spotify.com/album/6dTwUUAFV2E7uBKfiCv9lb,2018,1
30,Radio Romance,OST Pt.1,Taeil & Doyoung (NCT U),Radio Romance,https://play.spotify.com/album/48ZRA3x6HI3g3RHWG1ddz9,2018,1
30,Sagaji House,OST Pt.1,Zuny (Ladies' Code),Like A Star,https://play.spotify.com/album/2d6MaQHN4qZKgrUC7Uel26,2018,1
31,Return,OST Pt.2,Jang Jane,Again,https://play.spotify.com/album/7pgky5mMJtFvOmZdXVevCf,2018,1
1,I'm Not A Robot,Full OST,Various Artists,-,https://play.spotify.com/album/54TtFt1d6weyuvh8X3Kjga,2018,2
1,Mother,OST Pt.1,Kim Yuna,To You,https://play.spotify.com/album/6A07D2ltKfr5CDpPXhIpJY,2018,2
2,Flower Ever After,OST Pt.2,Kwon Jinah,Behind the Page,https://play.spotify.com/album/01Sf7aCZsXLGYFMMMdBHps,2018,2
3,A Korean Odyssey,OST Pt.6,Ben,If I Were Destined,https://play.spotify.com/album/2wvAeSSqPOJdNGopeVPkbs,2018,2
3,"Oh, The Mysterious",OST Pt.4,Kim Shin Eui,Something I Couldn't Do,https://play.spotify.com/album/21lPEj874Ij024c0akT0l7,2018,2
4,Bad Guys: Vile City,Full OST,Various Artists,-,https://play.spotify.com/album/42bpKQNl0ikzNOq3aK20iV,2018,2
4,My First Love,OST Pt.5,Postmen,Where We First Met,https://play.spotify.com/album/4hP4QtL3wnlO5WxZGLVAuL,2018,2
5,Happy Sisters,OST Pt.10,Zeun J,Fading Love (Vocal.손정수),https://play.spotify.com/album/5qCmzw7WL52ZtYONnJ59nW,2018,2
5,Radio Romance,OST Pt.2,NakJoon,The Veiled Path,https://play.spotify.com/album/5epBRXkNyWB52ioT6wmoOk,2018,2
5,Sweet Life,OST,Goodnight Stand,Boyfriend,https://play.spotify.com/album/4UbyXyV3jGFjcLDMRW48Lp,2018,2
5,Welcome to Waikiki,OST Pt.1,Ulala Session,Waikiki Wonderland,https://play.spotify.com/album/4mELSLhaBsx5M2DBGEKkSO,2018,2
6,Cross,OST Pt.1,SALTNPAPER,I Swear,https://play.spotify.com/album/0O5D1kh5qO8JcoHeimThCf,2018,2
6,Fire Extinguisher,OST,Moollonkyen,Fire Extinguisher,https://play.spotify.com/album/5LGi6gsvdkRp6DPf6FzmSH,2018,2
7,Love Returns,OST Pt.13,Taesabiae,사랑해요 (Feat. 아미),https://play.spotify.com/album/0f8fTPjJAg6bd0BrrEo3Ay,2018,2
8,Mother,OST Pt.2,Peter Han,Next To You,https://play.spotify.com/album/1OGiYtyHJeUGL5R3mwgxki,2018,2
9,Flower Ever After,OST Pt.3,Ailee,Rewrite... If I Can,https://play.spotify.com/album/2WLlRKEKgtELhlZsUo4f97,2018,2
10,A Korean Odyssey,OST Pt.7,Hwang Chi Yeul,Like A Miracle (Someday),https://play.spotify.com/album/0VGIcIjIsIEgTwEZOMtcfF,2018,2
12,Welcome to Waikiki,OST Pt.2,Cho Hyungwoo,Wild Dream,https://play.spotify.com/album/5OJ4S6lO9plp6dN9FEbuEf,2018,2
13,Cross,OST Pt.2,Samuel,Thousand Times,https://play.spotify.com/album/5JZoOoTGTHwoOI55xnhfGv,2018,2
13,Enemies From The Past,OST Pt.1,Choi Min Jeong,Danny Boy,https://play.spotify.com/album/6D5ij1oKNlqCbsdUCCgwpi,2018,2
13,Radio Romance,OST Pt.3,Migyu,Bygone Days,https://play.spotify.com/album/6sOR4mS6bLbCk17hOLmBJG,2018,2
15,Love Returns,OST Pt.14,Bro,난 그저,https://play.spotify.com/album/7hT4W5DQzuxU8XUzvL2YZt,2018,2
15,Mother,OST Pt.3,Ha Dong Kyun,같이 가자,https://play.spotify.com/album/2pxOD26AUVZK74yT5VfyIl,2018,2
17,A Korean Odyssey,OST Pt.8,LeeSA,Always You,https://play.spotify.com/album/5oWOia0ice1Yz29cvSXZIT,2018,2
17,Misty,OST Pt.1,Lee Seung Chul,Painful Love,None,2018,2
18,Sajaegi House,OST Pt.2,IMFACT,설레임 +1,https://play.spotify.com/album/2UyuufSHONis1HGiVLwK0R,2018,2
19,Welcome To Waikiki,OST Pt.3,Choi Sangyeop,Cheer Up,https://play.spotify.com/album/1vauJtIr9TzR2uBGV5DHak,2018,2
20,Cross,OST Pt.3,Gonne Choi,Childhood,https://play.spotify.com/album/1tv6o7R2gTeq7snJA51yEY,2018,2
20,Radio Romance,OST Pt.4,J_ust,Another Sadness,https://play.spotify.com/album/2Uo6hXWNS0FZBYpgQ5Vowq,2018,2
20,Should We Kiss First?,OST Pt.1,"Kwon Jin Won, Luna (f(x))",Ordinary Goodbye / Is It Love,https://play.spotify.com/album/6zewsmoZDQVeod1AAtQ13B,2018,2
23,Misty,OST Pt.2,KLANG,Knockin' On Heaven's Door,None,2018,2
24,A Korean Odyssey,OST Pt.9,Mackelli,Believe,https://play.spotify.com/album/0pNW3ntjCoGllE8EZJLLhj,2018,2
26,Happy Sisters,OST Pt.11,Sung Doo Sup,Is It Love,https://play.spotify.com/album/0lsidrFh4Efq9EZGK3ftnQ,2018,2
26,Welcome To Waikiki,OST Pt.4,MIND U,Would You Come In,https://play.spotify.com/album/397rVXAqCY9p4dcPeiBZ5j,2018,2
26,The Sugar Tour,OST,Hong Dae Kwang,Rest,https://play.spotify.com/album/3H1ESlsvKSPqEELGqNHSDi,2018,2
28,Love Returns,OST Pt.16,Han Kyung Il,우리 사이 온도,https://play.spotify.com/album/5xNOHvXKbiPFyuFPj7y5NU,2018,2
28,Return,OST Pt.3,Se So Neon,Black Sun,https://play.spotify.com/album/6Q442KGOrUZI02fIE7DKxT,2018,2
1,Mother,OST Pt.4,Sunwoo JungA,여정,https://play.spotify.com/album/32aCDGC8cEORWHjy2SYGW3,2018,3
1,Mystery Queen 2,OST Pt.1,Hyojung (Oh My Girl),SARR,https://play.spotify.com/album/41p2jdROELYbFtKUAPWUEs,2018,3
2,Misty,OST Pt.3,Lee Seungchul,Someday,None,2018,3
3,A Korean Odyssey,Full OST,Various Artists,-,https://play.spotify.com/album/08ACgPzdEfB85E4NOffM8w,2018,3
3,Grand Prince,OST Pt.1,Kim Yeonji,Follow The Road,https://play.spotify.com/album/6w8l2Crnok3mr029bRi4du,2018,3
3,Just One Bite,OST Pt.1,HONEYST,Don't Remember,https://play.spotify.com/album/0kbrlYUo506U2RmTm668BN,2018,3
4,Children of a Lesser God,OST Pt.1,Shinae An Wheeler (The Barberettes),Wild Flower,https://play.spotify.com/album/1NpAvsWDFx8AidvxA0P4nn,2018,3
5,Evergreen,OST Pt.1,Leeraon,Easy For You (feat. Lee Seung Yeon),https://play.spotify.com/album/2kUqj0xH0wF8ENnS0VC9Ih,2018,3
5,Happy Sisters,OST Pt.12,Pascol,A Fateful Love,https://play.spotify.com/album/6JwyUMY2GxjAxgo1UDFm9P,2018,3
5,Welcome To Waikiki,OST Pt.5,Seunghee (Oh My Girl),Taking the First Step,https://play.spotify.com/album/4zYSZgMwmxf5XTJN9ANjiw,2018,3
6,Cross,OST Pt.4,Gilgubonggu,Left Alone,https://play.spotify.com/album/0Ov39D40rizOFG4SBizmI6,2018,3
6,Live Again Love Again,OST Pt.4,San E X Yang Da Il,It Was You,https://play.spotify.com/album/4J3XObx8TI7lXaFRciTcJI,2018,3
6,Love Returns,OST Pt.17,Milligram,문득 서러워지는 밤에,https://play.spotify.com/album/4inWDwKJGtuPeSSKs25sGP,2018,3
6,Radio Romance,OST Pt.5,Lee Seok Hoon (SG Wannabe),Story,https://play.spotify.com/album/39E5NxDaelO34UD2PuGcZh,2018,3
6,Should We Kiss First?,OST Pt.2,Jinsol (April),Perfect,https://play.spotify.com/album/4Fwi2pY1bVS6ijSNGEjhK9,2018,3
7,Backflow,OST Pt.12,Lydia,아니길 정말 바랬었는데,https://play.spotify.com/album/5hFr2TMw5pWCp5JiRuctXK,2018,3
8,Mystery Queen 2,OST Pt.2,Kei (Lovelyz),요즘 너 요즘 나,https://play.spotify.com/album/2l6kNAEwDz44cYZTnLWSup,2018,3
9,Mysterious Personal Shopper,OST Pt.1,J-Cera,멈출수 없는 그리움,https://play.spotify.com/album/6OYBfFiAAIa9uW3XP1Yq81,2018,3
10,Nice Witch,OST Pt.1,Kim Ji Young,Be Happy,https://play.spotify.com/album/6QgpbwJiXEO8mB5ED25EPv,2018,3
11,Children of a Lesser God,OST Pt.2,Han Hee Jeong,Because I Believe,https://play.spotify.com/album/2GCRDj7d0bc0gbeLISZwUZ,2018,3
11,Grand Prince,OST Pt.2,Sonnet Son,Love Is So Mean,https://play.spotify.com/album/0mxYT8sRZvTbuotDCcJRHg,2018,3
12,Love Returns,OST 18,406 Project,내 사랑이 느린가 봐 ,https://play.spotify.com/album/2A9FcDD1hBfCeYnpzs86Ob,2018,3
12,Welcome To Waikiki,OST Pt.6,Cho Eunae,Grown Up,https://play.spotify.com/album/3bMdkXOFs53VsPXOD7Vw2v,2018,3
13,Cross,OST Pt.5,Taeha & Ahin (Momoland),I Need You And I Want You,https://open.spotify.com/album/77JB08lQXcEbAUuZirgjIj,2018,3
13,Evergreen,OST Pt.2,Chaewon & Jinsol (April),Alone Again,https://play.spotify.com/album/347Lygj7lNO4rjnEuGIeiP,2018,3
13,Radio Romance,OST Pt.6,Haebin (Gugudan),On The Road,https://play.spotify.com/album/4E2H5z9889gVy23MIN9s06,2018,3
15,Backflow,OST Pt.13,한살차이,빗속에,https://play.spotify.com/album/7f1zaCOxB8fhlEaUIiRUgg,2018,3
15,"Live Again, Love Again",Full OST,Various Artists,어제만 같아 (Drama ver.) - 윤원,https://play.spotify.com/album/3QAuEN5cfFZlNvQBOz2t03,2018,3
15,Mother,OST Pt.5,Seungkwan (Seventeen),Kind of Love,https://play.spotify.com/album/3mY5G2DhIicnES7AVf14Ry,2018,3
15,Mystery Queen 2,OST Pt.3,Lucia,사랑을 모르고,https://play.spotify.com/album/1qJdUg8htv3RIAmennCpD9,2018,3
15,First Kiss,OST,J_ust,Into You,https://play.spotify.com/album/4A5g6eppd4R7HwMGK8ptNb,2018,3
16,Mother,Full OST,Various Artists,-,https://play.spotify.com/album/4wZ9inNQG0niMs7VFlXAIy,2018,3
16,Mysterious Personal Shopper,OST Pt.2,RAN,Whisper,https://play.spotify.com/album/45t6oWKAwWTeTQ7di6VlX2,2018,3
17,Husband Oh Jak-du,OST Pt.1,Lee Kiwon & Hong Eunki (Rainz),Only You,None,2018,3
17,Misty,OST Pt.5,Im Han Byul,On That Path,None,2018,3
17,Nice Witch,OST Pt.2,Jung Chang Hoon,Sweetie,https://play.spotify.com/album/6X8TD7Vie9sDLAzbRxczl8,2018,3
18,Children of a Lesser God,OST Pt.3,IMFACT,Truth,https://play.spotify.com/album/5cEhAJRsTj9LoKuyAdByRV,2018,3
19,Evergreen,OST Pt.3,Kim So Eun,"Love, Love",https://play.spotify.com/album/6U0ndTkzgPuLF8vv1Itq3H,2018,3
20,Cross,Full OST,Various Artists,-,https://play.spotify.com/album/4C4QpupvR2gGSklUOhRAG8,2018,3
20,Radio Romance,Full OST,Various Artists,-,https://play.spotify.com/album/3CDpKgoxGZCsLtBPU6DDLa,2018,3
20,Should We Kiss First?,OST Pt.3,Paul Kim,"Every Day, Every Moment",https://play.spotify.com/album/1UVybcE4gGXIlRjkMPM17U,2018,3
